Change in OI,Close,Date,Expiry,High,Low,Open,Open Int,Strike Price,Underlying Value,index,ttm
22575.0,183.25,2015-01-07,2015-01-29,237.05,165.5,210.0,473025.0,19000.0,18304.25,187.0,22.0
2875.0,214.4,2015-01-07,2015-01-29,274.95,195.1,235.05,34400.0,18900.0,18304.25,188.0,22.0
2050.0,253.55,2015-01-07,2015-01-29,316.0,229.0,270.35,47950.0,18800.0,18304.25,189.0,22.0
-3450.0,336.15,2015-01-07,2015-01-29,409.95,308.0,371.4,62225.0,18600.0,18304.25,191.0,22.0
42325.0,692.15,2015-01-07,2015-01-29,789.6,630.0,730.0,85875.0,18000.0,18304.25,192.0,22.0
2600.0,415.7,2015-01-07,2015-02-26,480.55,385.0,450.0,3200.0,19000.0,18304.25,196.0,50.0
25.0,577.85,2015-01-07,2015-02-26,577.85,577.85,577.85,25.0,18800.0,18304.25,197.0,50.0
225.0,675.0,2015-01-07,2015-02-26,675.0,660.0,660.0,225.0,18500.0,18304.25,198.0,50.0
25.0,600.0,2015-01-07,2015-02-26,600.0,600.0,600.0,25.0,18600.0,18304.25,202.0,50.0
25.0,799.0,2015-01-07,2015-02-26,799.0,799.0,799.0,25.0,18200.0,18304.25,203.0,50.0
25.0,950.0,2015-01-07,2015-01-29,950.0,950.0,950.0,25.0,17600.0,18304.25,204.0,22.0
200.0,910.45,2015-01-07,2015-02-26,910.45,898.95,909.5,1950.0,18000.0,18304.25,205.0,50.0
0.0,600.0,2015-01-08,2015-02-26,600.0,600.0,600.0,25.0,18800.0,18701.4,209.0,49.0
1525.0,524.8,2015-01-08,2015-02-26,550.0,465.0,491.7,4725.0,19000.0,18701.4,210.0,49.0
0.0,800.0,2015-01-08,2015-02-26,800.0,775.0,775.0,225.0,18500.0,18701.4,211.0,49.0
-250.0,231.75,2015-01-08,2015-01-29,249.95,183.95,210.0,33225.0,19100.0,18701.4,223.0,21.0
15500.0,192.95,2015-01-08,2015-01-29,209.0,151.15,166.95,75600.0,19200.0,18701.4,224.0,21.0
29225.0,158.65,2015-01-08,2015-01-29,173.0,125.25,142.3,94950.0,19300.0,18701.4,225.0,21.0
6050.0,373.35,2015-01-08,2015-01-29,396.9,299.45,325.0,54000.0,18800.0,18701.4,226.0,21.0
-5250.0,320.2,2015-01-08,2015-01-29,341.3,259.0,290.0,29150.0,18900.0,18701.4,227.0,21.0
-2650.0,132.75,2015-01-08,2015-01-29,143.4,100.0,125.0,30650.0,19400.0,18701.4,228.0,21.0
-27450.0,275.3,2015-01-08,2015-01-29,293.95,217.8,245.0,445575.0,19000.0,18701.4,235.0,21.0
-9250.0,626.35,2015-01-08,2015-01-29,655.45,510.0,542.15,10350.0,18400.0,18701.4,236.0,21.0
-2525.0,483.75,2015-01-08,2015-01-29,514.0,367.65,367.65,59700.0,18600.0,18701.4,238.0,21.0
-14875.0,541.85,2015-01-08,2015-01-29,579.9,449.95,488.95,254700.0,18500.0,18701.4,239.0,21.0
100.0,1098.0,2015-01-08,2015-02-26,1098.0,1043.45,1043.45,2050.0,18000.0,18701.4,240.0,49.0
-1525.0,766.1,2015-01-08,2015-01-29,785.05,640.0,643.7,3225.0,18200.0,18701.4,244.0,21.0
-3050.0,691.85,2015-01-08,2015-01-29,720.0,578.55,619.0,5750.0,18300.0,18701.4,245.0,21.0
525.0,850.0,2015-01-08,2015-01-29,850.05,729.0,741.05,1225.0,18100.0,18701.4,247.0,21.0
4200.0,915.45,2015-01-08,2015-01-29,945.75,782.0,821.9,90075.0,18000.0,18701.4,249.0,21.0
-1300.0,427.45,2015-01-08,2015-01-29,451.0,346.25,399.0,39725.0,18700.0,18701.4,254.0,21.0
150.0,485.75,2015-01-09,2015-02-26,550.0,425.0,550.0,4875.0,19000.0,18637.25,255.0,48.0
25.0,738.25,2015-01-09,2015-02-26,738.25,738.25,738.25,50.0,18600.0,18637.25,256.0,48.0
6750.0,187.7,2015-01-09,2015-01-29,276.1,143.75,246.65,39975.0,19100.0,18637.25,270.0,20.0
-9950.0,165.3,2015-01-09,2015-01-29,238.0,117.45,238.0,65650.0,19200.0,18637.25,271.0,20.0
-30700.0,131.2,2015-01-09,2015-01-29,197.8,96.8,197.8,64250.0,19300.0,18637.25,272.0,20.0
575.0,366.2,2015-01-09,2015-01-29,499.0,295.75,452.25,40300.0,18700.0,18637.25,273.0,20.0
8250.0,319.4,2015-01-09,2015-01-29,436.05,252.1,393.6,62250.0,18800.0,18637.25,281.0,20.0
3875.0,272.6,2015-01-09,2015-01-29,392.55,210.25,350.05,33025.0,18900.0,18637.25,282.0,20.0
-600.0,538.8,2015-01-09,2015-01-29,710.0,451.05,666.0,9750.0,18400.0,18637.25,284.0,20.0
0.0,1000.0,2015-01-09,2015-02-26,1000.0,1000.0,1000.0,25.0,18200.0,18637.25,285.0,48.0
19975.0,230.4,2015-01-09,2015-01-29,358.2,175.9,313.55,465550.0,19000.0,18637.25,286.0,20.0
100.0,759.4,2015-01-09,2015-01-29,926.3,660.1,926.3,1325.0,18100.0,18637.25,288.0,20.0
-300.0,681.85,2015-01-09,2015-01-29,846.25,603.25,846.25,2925.0,18200.0,18637.25,289.0,20.0
-1350.0,649.4,2015-01-09,2015-01-29,760.0,520.0,740.0,4400.0,18300.0,18637.25,290.0,20.0
-14650.0,485.85,2015-01-09,2015-01-29,630.0,391.0,601.0,240050.0,18500.0,18637.25,291.0,20.0
-525.0,848.0,2015-01-09,2015-01-29,1019.0,725.0,967.05,89550.0,18000.0,18637.25,297.0,20.0
2400.0,427.3,2015-01-09,2015-01-29,559.5,341.65,507.6,62100.0,18600.0,18637.25,298.0,20.0
200.0,400.0,2015-01-12,2015-02-26,420.0,385.0,420.0,325.0,19200.0,18795.85,299.0,45.0
25.0,555.0,2015-01-12,2015-02-26,555.0,555.0,555.0,25.0,18900.0,18795.85,300.0,45.0
2525.0,557.45,2015-01-12,2015-02-26,571.25,410.0,410.0,7400.0,19000.0,18795.85,301.0,45.0
0.0,712.55,2015-01-12,2015-02-26,721.0,712.55,721.0,50.0,18600.0,18795.85,302.0,45.0
450.0,870.0,2015-01-12,2015-02-26,870.65,853.1,870.65,675.0,18500.0,18795.85,303.0,45.0
2250.0,321.55,2015-01-12,2015-02-26,350.0,270.0,270.0,5000.0,19500.0,18795.85,304.0,45.0
6600.0,136.6,2015-01-12,2015-01-29,143.15,79.2,87.7,35525.0,19400.0,18795.85,314.0,17.0
-8500.0,112.0,2015-01-12,2015-01-29,118.0,64.2,70.15,335200.0,19500.0,18795.85,315.0,17.0
-225.0,240.95,2015-01-12,2015-01-29,254.75,148.3,166.5,39750.0,19100.0,18795.85,317.0,17.0
29075.0,200.3,2015-01-12,2015-01-29,210.05,122.0,136.15,94725.0,19200.0,18795.85,318.0,17.0
3125.0,166.4,2015-01-12,2015-01-29,175.0,98.95,108.95,67375.0,19300.0,18795.85,319.0,17.0
-1075.0,391.0,2015-01-12,2015-01-29,409.8,234.6,280.0,61175.0,18800.0,18795.85,321.0,17.0
450.0,338.65,2015-01-12,2015-01-29,355.0,219.25,237.9,33475.0,18900.0,18795.85,328.0,17.0
-650.0,665.0,2015-01-12,2015-01-29,680.0,474.3,486.65,9100.0,18400.0,18795.85,329.0,17.0
25.0,980.0,2015-01-12,2015-02-26,980.0,980.0,980.0,50.0,18200.0,18795.85,330.0,45.0
-16325.0,290.4,2015-01-12,2015-01-29,301.7,180.05,200.3,449225.0,19000.0,18795.85,332.0,17.0
-13375.0,578.35,2015-01-12,2015-01-29,603.05,410.0,433.05,226675.0,18500.0,18795.85,334.0,17.0
-2550.0,512.55,2015-01-12,2015-01-29,531.0,352.75,397.0,59550.0,18600.0,18795.85,335.0,17.0
-50.0,901.0,2015-01-12,2015-01-29,901.0,708.7,708.7,1275.0,18100.0,18795.85,336.0,17.0
-25.0,799.05,2015-01-12,2015-01-29,800.0,644.95,644.95,2900.0,18200.0,18795.85,337.0,17.0
-325.0,739.8,2015-01-12,2015-01-29,750.95,560.0,564.1,4075.0,18300.0,18795.85,338.0,17.0
-2225.0,450.1,2015-01-12,2015-01-29,469.15,302.4,330.0,38075.0,18700.0,18795.85,340.0,17.0
650.0,410.0,2015-01-13,2015-02-26,422.25,400.0,401.0,650.0,19300.0,18707.2,344.0,44.0
50.0,502.75,2015-01-13,2015-02-26,653.0,502.75,653.0,75.0,18900.0,18707.2,345.0,44.0
5525.0,521.95,2015-01-13,2015-02-26,619.0,495.0,563.7,12925.0,19000.0,18707.2,346.0,44.0
0.0,803.8,2015-01-13,2015-02-26,910.0,803.8,900.0,675.0,18500.0,18707.2,347.0,44.0
75.0,1100.0,2015-01-13,2015-02-26,1100.0,1098.45,1098.45,2125.0,18000.0,18707.2,348.0,44.0
25.0,390.0,2015-01-13,2015-02-26,424.8,390.0,424.8,25.0,19400.0,18707.2,350.0,44.0
-3450.0,869.85,2015-01-13,2015-01-29,1050.0,814.0,1024.95,87000.0,18000.0,18707.2,362.0,16.0
-25.0,642.65,2015-01-13,2015-01-29,800.0,625.0,756.25,4050.0,18300.0,18707.2,367.0,16.0
0.0,805.35,2015-01-13,2015-01-29,805.35,805.35,805.35,2900.0,18200.0,18707.2,368.0,16.0
-75.0,430.15,2015-01-13,2015-01-29,572.55,391.55,550.0,59475.0,18600.0,18707.2,369.0,16.0
-1100.0,497.05,2015-01-13,2015-01-29,651.0,455.05,640.0,225575.0,18500.0,18707.2,370.0,16.0
-750.0,561.0,2015-01-13,2015-01-29,720.0,549.95,665.0,8350.0,18400.0,18707.2,371.0,16.0
-19925.0,225.45,2015-01-13,2015-01-29,330.0,202.2,310.05,429300.0,19000.0,18707.2,372.0,16.0
1875.0,271.55,2015-01-13,2015-01-29,383.85,241.9,361.05,35350.0,18900.0,18707.2,373.0,16.0
-175.0,318.2,2015-01-13,2015-01-29,440.0,285.1,415.85,61000.0,18800.0,18707.2,374.0,16.0
25.0,808.75,2015-01-13,2015-01-29,808.75,808.75,808.75,1300.0,18100.0,18707.2,375.0,16.0
11075.0,124.85,2015-01-13,2015-01-29,192.0,109.7,189.0,78450.0,19300.0,18707.2,376.0,16.0
-2075.0,153.2,2015-01-13,2015-01-29,232.0,135.0,220.0,92650.0,19200.0,18707.2,377.0,16.0
5225.0,187.2,2015-01-13,2015-01-29,277.9,166.0,255.9,44975.0,19100.0,18707.2,378.0,16.0
3825.0,102.5,2015-01-13,2015-01-29,158.6,88.75,133.4,39350.0,19400.0,18707.2,381.0,16.0
-2600.0,374.85,2015-01-13,2015-01-29,505.0,340.0,478.0,35475.0,18700.0,18707.2,384.0,16.0
950.0,394.8,2015-01-14,2015-01-29,478.8,341.35,415.0,60425.0,18600.0,18603.8,386.0,15.0
25.0,601.75,2015-01-14,2015-01-29,700.0,525.0,642.1,4075.0,18300.0,18603.8,388.0,15.0
-25.0,692.55,2015-01-14,2015-01-29,785.0,610.0,785.0,2875.0,18200.0,18603.8,389.0,15.0
0.0,850.0,2015-01-14,2015-01-29,850.0,850.0,850.0,1300.0,18100.0,18603.8,390.0,15.0
18275.0,345.95,2015-01-14,2015-01-29,425.0,295.35,345.55,53750.0,18700.0,18603.8,391.0,15.0
-26325.0,820.55,2015-01-14,2015-01-29,937.0,737.35,835.0,60675.0,18000.0,18603.8,392.0,15.0
13975.0,451.35,2015-01-14,2015-01-29,559.9,392.0,455.05,239550.0,18500.0,18603.8,395.0,15.0
-50.0,502.8,2015-01-14,2015-01-29,620.0,480.0,615.75,8300.0,18400.0,18603.8,396.0,15.0
17300.0,248.8,2015-01-14,2015-01-29,325.0,209.05,240.0,52650.0,18900.0,18603.8,398.0,15.0
79275.0,210.55,2015-01-14,2015-01-29,274.6,176.0,215.0,508575.0,19000.0,18603.8,403.0,15.0
6325.0,294.15,2015-01-14,2015-01-29,377.0,250.0,314.95,67325.0,18800.0,18603.8,406.0,15.0
6275.0,117.45,2015-01-14,2015-01-29,154.35,98.9,115.35,84725.0,19300.0,18603.8,407.0,15.0
-8475.0,144.8,2015-01-14,2015-01-29,189.95,116.7,147.0,84175.0,19200.0,18603.8,408.0,15.0
19950.0,172.25,2015-01-14,2015-01-29,225.0,141.05,166.8,64925.0,19100.0,18603.8,409.0,15.0
200.0,790.0,2015-01-14,2015-02-26,790.0,790.0,790.0,875.0,18500.0,18603.8,423.0,43.0
-25.0,652.35,2015-01-14,2015-02-26,652.35,652.35,652.35,25.0,18700.0,18603.8,424.0,43.0
325.0,497.95,2015-01-14,2015-02-26,550.0,441.4,519.9,13250.0,19000.0,18603.8,425.0,43.0
25.0,540.0,2015-01-14,2015-02-26,540.0,540.0,540.0,100.0,18900.0,18603.8,426.0,43.0
550.0,368.65,2015-01-14,2015-02-26,410.0,340.0,410.0,1200.0,19300.0,18603.8,427.0,43.0
-25.0,356.55,2015-01-14,2015-02-26,386.0,356.55,386.0,300.0,19200.0,18603.8,428.0,43.0
175.0,735.0,2015-01-15,2015-02-26,765.0,614.15,765.0,175.0,19100.0,19235.65,429.0,42.0
125.0,650.0,2015-01-15,2015-02-26,700.0,650.0,675.0,425.0,19200.0,19235.65,430.0,42.0
-425.0,616.8,2015-01-15,2015-02-26,616.8,510.6,532.4,775.0,19300.0,19235.65,431.0,42.0
0.0,1118.05,2015-01-15,2015-02-26,1180.55,953.7,963.75,875.0,18500.0,19235.65,432.0,42.0
25.0,1017.0,2015-01-15,2015-02-26,1017.0,1017.0,1017.0,50.0,18700.0,19235.65,433.0,42.0
525.0,791.4,2015-01-15,2015-02-26,840.0,681.0,813.9,13775.0,19000.0,19235.65,434.0,42.0
75.0,550.0,2015-01-15,2015-02-26,589.0,550.0,589.0,100.0,19400.0,19235.65,435.0,42.0
10475.0,283.75,2015-01-15,2015-02-26,349.9,224.9,272.1,32250.0,20000.0,19235.65,437.0,42.0
400.0,266.0,2015-01-15,2015-02-26,266.0,266.0,266.0,400.0,19900.0,19235.65,439.0,42.0
1275.0,494.65,2015-01-15,2015-02-26,548.95,300.0,520.0,9800.0,19500.0,19235.65,440.0,42.0
0.0,471.0,2015-01-15,2015-03-26,471.0,471.0,471.0,75.0,20000.0,19235.65,441.0,70.0
34925.0,62.75,2015-01-15,2015-01-29,80.15,41.1,44.85,453375.0,20000.0,19235.65,442.0,14.0
11325.0,129.05,2015-01-15,2015-01-29,162.55,90.35,99.95,80575.0,19700.0,19235.65,445.0,14.0
-38800.0,101.95,2015-01-15,2015-01-29,129.0,63.0,90.0,68950.0,19800.0,19235.65,446.0,14.0
54100.0,81.85,2015-01-15,2015-01-29,133.95,55.0,115.0,86925.0,19900.0,19235.65,448.0,14.0
-38500.0,199.4,2015-01-15,2015-01-29,248.3,144.0,170.0,375000.0,19500.0,19235.65,449.0,14.0
6750.0,156.85,2015-01-15,2015-01-29,202.35,115.05,140.0,50650.0,19600.0,19235.65,450.0,14.0
-166900.0,460.75,2015-01-15,2015-01-29,548.0,375.0,385.0,341675.0,19000.0,19235.65,451.0,14.0
54325.0,404.65,2015-01-15,2015-01-29,535.0,319.0,535.0,119250.0,19100.0,19235.65,452.0,14.0
-14875.0,338.45,2015-01-15,2015-01-29,409.6,253.85,253.85,69300.0,19200.0,19235.65,453.0,14.0
-18325.0,285.2,2015-01-15,2015-01-29,351.45,216.4,220.85,66400.0,19300.0,19235.65,454.0,14.0
-4325.0,233.65,2015-01-15,2015-01-29,297.55,175.2,175.2,39400.0,19400.0,19235.65,455.0,14.0
-19250.0,677.3,2015-01-15,2015-01-29,800.0,540.0,700.0,34500.0,18700.0,19235.65,456.0,14.0
-25850.0,607.7,2015-01-15,2015-01-29,700.0,415.0,415.0,41475.0,18800.0,19235.65,464.0,14.0
-29300.0,528.5,2015-01-15,2015-01-29,625.0,350.0,499.0,23350.0,18900.0,19235.65,467.0,14.0
-45450.0,872.4,2015-01-15,2015-01-29,959.95,570.0,570.0,194100.0,18500.0,19235.65,470.0,14.0
-25125.0,797.2,2015-01-15,2015-01-29,860.55,398.0,398.0,35300.0,18600.0,19235.65,471.0,14.0
75.0,625.0,2015-01-16,2015-02-26,669.0,625.0,659.0,500.0,19200.0,19223.15,478.0,41.0
5925.0,502.3,2015-01-16,2015-02-26,519.2,460.9,470.0,15725.0,19500.0,19223.15,479.0,41.0
150.0,530.0,2015-01-16,2015-02-26,550.0,530.0,550.0,250.0,19400.0,19223.15,480.0,41.0
-50.0,605.0,2015-01-16,2015-02-26,616.0,605.0,616.0,725.0,19300.0,19223.15,481.0,41.0
250.0,814.0,2015-01-16,2015-02-26,817.05,749.0,750.0,14025.0,19000.0,19223.15,482.0,41.0
50.0,1130.0,2015-01-16,2015-02-26,1130.0,1022.3,1022.3,925.0,18500.0,19223.15,483.0,41.0
75.0,379.05,2015-01-16,2015-02-26,379.05,379.05,379.05,75.0,19800.0,19223.15,484.0,41.0
25.0,398.05,2015-01-16,2015-02-26,398.05,398.05,398.05,75.0,19700.0,19223.15,485.0,41.0
-7225.0,118.65,2015-01-16,2015-01-29,142.9,93.85,95.0,73350.0,19700.0,19223.15,496.0,13.0
9550.0,90.75,2015-01-16,2015-01-29,112.0,80.1,87.25,78500.0,19800.0,19223.15,497.0,13.0
650.0,70.55,2015-01-16,2015-01-29,88.3,63.45,63.5,87575.0,19900.0,19223.15,498.0,13.0
9625.0,234.85,2015-01-16,2015-01-29,264.05,183.65,225.0,49025.0,19400.0,19223.15,499.0,13.0
3425.0,193.1,2015-01-16,2015-01-29,217.65,150.0,187.55,378425.0,19500.0,19223.15,500.0,13.0
-3625.0,154.2,2015-01-16,2015-01-29,177.0,127.3,140.0,47025.0,19600.0,19223.15,501.0,13.0
-1650.0,465.05,2015-01-16,2015-01-29,508.0,378.0,424.95,340025.0,19000.0,19223.15,507.0,13.0
-17425.0,396.15,2015-01-16,2015-01-29,436.2,345.0,363.9,101825.0,19100.0,19223.15,508.0,13.0
8650.0,287.2,2015-01-16,2015-01-29,318.15,224.0,262.0,75050.0,19300.0,19223.15,509.0,13.0
-7350.0,338.3,2015-01-16,2015-01-29,375.3,265.0,293.8,61950.0,19200.0,19223.15,511.0,13.0
-775.0,690.2,2015-01-16,2015-01-29,728.1,600.0,616.15,33725.0,18700.0,19223.15,513.0,13.0
-1300.0,609.7,2015-01-16,2015-01-29,650.6,533.35,540.35,40175.0,18800.0,19223.15,514.0,13.0
-1475.0,539.1,2015-01-16,2015-01-29,573.9,491.65,491.65,21875.0,18900.0,19223.15,515.0,13.0
-3400.0,779.2,2015-01-16,2015-01-29,820.0,717.65,740.85,31900.0,18600.0,19223.15,517.0,13.0
-4725.0,859.85,2015-01-16,2015-01-29,905.85,784.9,800.05,189375.0,18500.0,19223.15,518.0,13.0
50.0,688.0,2015-01-19,2015-02-26,688.0,659.55,659.55,775.0,19300.0,19406.05,522.0,38.0
11450.0,593.8,2015-01-19,2015-02-26,600.0,525.0,525.0,27175.0,19500.0,19406.05,523.0,38.0
50.0,517.0,2015-01-19,2015-02-26,517.0,517.0,517.0,2025.0,19600.0,19406.05,524.0,38.0
100.0,834.0,2015-01-19,2015-02-26,844.35,834.0,844.35,275.0,19100.0,19406.05,525.0,38.0
25.0,750.0,2015-01-19,2015-02-26,751.0,750.0,751.0,525.0,19200.0,19406.05,526.0,38.0
50.0,874.2,2015-01-19,2015-02-26,899.0,855.0,855.0,14075.0,19000.0,19406.05,527.0,38.0
75.0,633.5,2015-01-19,2015-02-26,633.5,633.5,633.5,325.0,19400.0,19406.05,529.0,38.0
50.0,430.6,2015-01-19,2015-02-26,430.6,425.0,425.0,125.0,19800.0,19406.05,530.0,38.0
10800.0,337.65,2015-01-19,2015-02-26,357.35,310.0,310.0,43825.0,20000.0,19406.05,532.0,38.0
25.0,465.5,2015-01-19,2015-02-26,465.5,465.5,465.5,100.0,19700.0,19406.05,533.0,38.0
0.0,1100.1,2015-01-19,2015-03-26,1100.1,965.0,965.0,2600.0,19000.0,19406.05,534.0,66.0
57400.0,60.35,2015-01-19,2015-01-29,74.95,53.0,59.5,552875.0,20000.0,19406.05,539.0,10.0
5625.0,43.15,2015-01-19,2015-01-29,55.0,40.0,40.0,31600.0,20100.0,19406.05,540.0,10.0
2000.0,144.7,2015-01-19,2015-01-29,164.85,122.45,131.6,75350.0,19700.0,19406.05,542.0,10.0
-275.0,109.6,2015-01-19,2015-01-29,127.95,95.0,95.15,78225.0,19800.0,19406.05,543.0,10.0
-11950.0,83.3,2015-01-19,2015-01-29,123.15,75.0,100.0,75625.0,19900.0,19406.05,544.0,10.0
83650.0,286.85,2015-01-19,2015-01-29,311.0,250.0,260.55,132675.0,19400.0,19406.05,545.0,10.0
-15925.0,237.1,2015-01-19,2015-01-29,260.0,197.75,205.0,362500.0,19500.0,19406.05,546.0,10.0
1450.0,187.95,2015-01-19,2015-01-29,211.5,165.0,172.9,48475.0,19600.0,19406.05,547.0,10.0
-31000.0,569.45,2015-01-19,2015-01-29,595.7,476.0,525.25,309025.0,19000.0,19406.05,548.0,10.0
-37575.0,496.1,2015-01-19,2015-01-29,516.65,416.85,416.9,64250.0,19100.0,19406.05,549.0,10.0
-12800.0,425.2,2015-01-19,2015-01-29,443.1,340.65,360.0,49150.0,19200.0,19406.05,554.0,10.0
-200.0,811.0,2015-01-19,2015-01-29,838.9,740.0,740.0,33525.0,18700.0,19406.05,555.0,10.0
-2750.0,354.5,2015-01-19,2015-01-29,377.55,290.05,315.0,72300.0,19300.0,19406.05,558.0,10.0
-1000.0,651.75,2015-01-19,2015-01-29,681.75,597.7,597.7,20875.0,18900.0,19406.05,561.0,10.0
-1250.0,728.2,2015-01-19,2015-01-29,754.0,652.7,665.6,38925.0,18800.0,19406.05,567.0,10.0
-225.0,1144.5,2015-01-20,2015-02-26,1153.9,957.0,957.0,13850.0,19000.0,19767.05,576.0,37.0
50.0,905.2,2015-01-20,2015-02-26,905.2,868.0,868.0,825.0,19300.0,19767.05,579.0,37.0
100.0,968.0,2015-01-20,2015-02-26,968.0,800.0,868.0,625.0,19200.0,19767.05,580.0,37.0
300.0,748.15,2015-01-20,2015-02-26,751.3,569.1,575.0,2325.0,19600.0,19767.05,582.0,37.0
-21325.0,513.9,2015-01-20,2015-01-29,540.05,297.1,340.0,111350.0,19400.0,19767.05,589.0,9.0
-56850.0,436.95,2015-01-20,2015-01-29,467.95,249.9,250.0,305650.0,19500.0,19767.05,590.0,9.0
0.0,1068.0,2015-01-20,2015-02-26,1068.0,1068.0,1068.0,275.0,19100.0,19767.05,591.0,37.0
34700.0,361.05,2015-01-20,2015-01-29,389.85,196.0,205.55,83175.0,19600.0,19767.05,592.0,9.0
-25725.0,857.45,2015-01-20,2015-01-29,905.0,600.0,601.25,283300.0,19000.0,19767.05,593.0,9.0
-28125.0,780.95,2015-01-20,2015-01-29,818.4,515.0,550.0,36125.0,19100.0,19767.05,594.0,9.0
-13800.0,703.8,2015-01-20,2015-01-29,720.05,443.0,457.85,35350.0,19200.0,19767.05,595.0,9.0
50.0,403.7,2015-01-20,2015-02-26,403.7,281.0,281.0,50.0,20300.0,19767.05,606.0,37.0
7500.0,287.0,2015-01-20,2015-02-26,300.0,179.55,180.55,12225.0,20500.0,19767.05,607.0,37.0
-32775.0,596.1,2015-01-20,2015-01-29,632.35,367.65,396.0,39525.0,19300.0,19767.05,608.0,9.0
25300.0,516.9,2015-01-20,2015-02-26,540.0,348.0,355.0,69125.0,20000.0,19767.05,609.0,37.0
450.0,408.85,2015-01-20,2015-02-26,408.85,289.95,289.95,475.0,20200.0,19767.05,610.0,37.0
50.0,677.0,2015-01-20,2015-02-26,677.0,508.25,508.25,150.0,19700.0,19767.05,611.0,37.0
100.0,605.85,2015-01-20,2015-02-26,605.85,466.75,466.75,225.0,19800.0,19767.05,612.0,37.0
450.0,527.15,2015-01-20,2015-02-26,547.0,445.0,446.85,850.0,19900.0,19767.05,613.0,37.0
150.0,900.0,2015-01-20,2015-02-26,900.0,627.15,627.15,475.0,19400.0,19767.05,614.0,37.0
13225.0,812.95,2015-01-20,2015-02-26,835.85,605.4,609.85,40400.0,19500.0,19767.05,615.0,37.0
0.0,452.85,2015-01-20,2015-02-26,453.4,372.0,372.0,1700.0,20100.0,19767.05,616.0,37.0
2125.0,187.95,2015-01-20,2015-01-29,206.7,87.75,93.9,77750.0,19900.0,19767.05,617.0,9.0
-25.0,304.5,2015-01-20,2015-02-26,330.6,253.4,330.6,25.0,20400.0,19767.05,618.0,37.0
12600.0,239.15,2015-01-20,2015-01-29,260.0,115.4,126.0,90825.0,19800.0,19767.05,619.0,9.0
23825.0,39.8,2015-01-20,2015-01-29,45.5,16.45,16.6,94475.0,20400.0,19767.05,623.0,9.0
23900.0,29.9,2015-01-20,2015-01-29,34.75,11.7,12.2,57675.0,20500.0,19767.05,624.0,9.0
-11700.0,142.25,2015-01-20,2015-01-29,158.85,62.85,65.95,541175.0,20000.0,19767.05,625.0,9.0
-8825.0,299.85,2015-01-20,2015-01-29,321.95,153.0,169.0,66525.0,19700.0,19767.05,626.0,9.0
16475.0,103.8,2015-01-20,2015-01-29,116.5,44.6,47.2,48075.0,20100.0,19767.05,627.0,9.0
41600.0,75.95,2015-01-20,2015-01-29,86.35,31.15,35.0,78200.0,20200.0,19767.05,628.0,9.0
14800.0,52.65,2015-01-20,2015-01-29,62.1,23.75,25.55,49400.0,20300.0,19767.05,629.0,9.0
425.0,409.2,2015-01-21,2015-02-26,419.9,408.0,410.0,475.0,20300.0,19843.25,631.0,36.0
125.0,400.0,2015-01-21,2015-02-26,400.0,390.4,390.4,150.0,20400.0,19843.25,632.0,36.0
6000.0,322.45,2015-01-21,2015-02-26,360.0,314.0,316.8,18225.0,20500.0,19843.25,633.0,36.0
4375.0,552.1,2015-01-21,2015-02-26,610.0,520.0,525.0,73500.0,20000.0,19843.25,634.0,36.0
250.0,481.55,2015-01-21,2015-02-26,523.05,446.1,446.6,725.0,20200.0,19843.25,635.0,36.0
175.0,509.0,2015-01-21,2015-02-26,555.0,490.0,516.2,1875.0,20100.0,19843.25,636.0,36.0
0.0,280.0,2015-01-21,2015-02-26,280.0,280.0,280.0,50.0,20600.0,19843.25,637.0,36.0
1300.0,625.0,2015-01-21,2015-03-26,625.0,570.0,600.0,1300.0,20500.0,19843.25,638.0,64.0
25.0,809.0,2015-01-21,2015-03-26,809.0,809.0,809.0,25.0,20200.0,19843.25,641.0,64.0
50.0,1056.3,2015-01-21,2015-03-26,1078.15,1034.45,1034.45,600.0,19500.0,19843.25,642.0,64.0
24625.0,29.95,2015-01-21,2015-01-29,46.95,27.1,28.7,28875.0,20600.0,19843.25,650.0,8.0
25.0,610.0,2015-01-21,2015-02-26,677.05,599.0,660.9,875.0,19900.0,19843.25,665.0,36.0
1325.0,855.3,2015-01-21,2015-02-26,934.6,831.0,868.0,41725.0,19500.0,19843.25,666.0,36.0
0.0,800.0,2015-01-21,2015-02-26,800.0,800.0,800.0,2325.0,19600.0,19843.25,667.0,36.0
-100.0,1200.0,2015-01-21,2015-02-26,1200.0,1116.9,1116.9,175.0,19100.0,19843.25,668.0,36.0
75.0,693.95,2015-01-21,2015-02-26,693.95,659.45,680.0,300.0,19800.0,19843.25,671.0,36.0
-1050.0,742.4,2015-01-21,2015-01-29,842.5,728.8,739.1,34300.0,19200.0,19843.25,674.0,8.0
13075.0,71.15,2015-01-21,2015-01-29,106.75,53.15,56.95,62475.0,20300.0,19843.25,675.0,8.0
-10875.0,52.65,2015-01-21,2015-01-29,82.8,40.0,40.1,83600.0,20400.0,19843.25,676.0,8.0
-13775.0,165.3,2015-01-21,2015-01-29,226.1,140.05,153.85,527400.0,20000.0,19843.25,678.0,8.0
14050.0,125.55,2015-01-21,2015-01-29,181.95,100.0,110.85,62125.0,20100.0,19843.25,679.0,8.0
14575.0,97.6,2015-01-21,2015-01-29,139.8,77.85,78.0,92775.0,20200.0,19843.25,680.0,8.0
